id,date,address,ward,trees,source,year
201700748,2018-08-03 10:18:00,5037 N MOODY AVE,45,1,dss,2018.0
201700899,2018-08-03 10:37:00,4825 N MCVICKER AVE,45,1,dss,2018.0
201701380,2018-08-03 10:47:00,4500 N MCVICKER AVE,38,4,dss,2018.0
201802132,2018-08-03 12:00:00,6330 N OKETO AVE,41,1,dss,2018.0
201700989,2018-08-06 01:17:00,2436 W BERTEAU AVE,47,1,dss,2018.0
201701013,2018-08-06 01:25:00,2423 W BELLE PLAINE AVE,47,1,dss,2018.0
201701032,2018-08-06 01:40:00,4876 N RAVENSWOOD AVE,47,1,dss,2018.0
201701061,2018-08-06 01:48:00,2432 W BERTEAU AVE,47,1,dss,2018.0
201701100,2018-08-06 02:09:00,4236 N LEAVITT ST,47,1,dss,2018.0
201701125,2018-08-06 02:16:00,2052 W IRVING PARK RD,47,1,dss,2018.0
201701126,2018-08-06 02:42:00,2054 W IRVING PARK RD,47,1,dss,2018.0
201701137,2018-08-06 02:54:00,1508 W WILSON AVE,47,1,dss,2018.0
201701144,2018-08-06 03:10:00,1949 W EDDY ST,47,1,dss,2018.0
201701287,2018-08-06 03:14:00,4606 N DOVER ST,47,1,dss,2018.0
201701381,2018-08-06 03:21:00,4543 N SEELEY AVE,47,1,dss,2018.0
201701427,2018-08-06 03:25:00,2204 W CULLOM AVE,47,1,dss,2018.0
201602250,2018-08-06 03:32:00,4416 N DOVER ST,46,1,dss,2018.0
201700927,2018-08-06 03:37:00,4415 N RACINE AVE,46,1,dss,2018.0
201701809,2018-08-06 10:57:00,2001 W MORSE AVE,50,1,dss,2018.0
201701145,2018-08-06 11:06:00,6247 N DRAKE AVE,50,1,dss,2018.0
201703401,2018-08-06 11:28:00,7612 N ROGERS AVE,49,1,dss,2018.0
201701336,2018-08-06 12:28:00,815 W GUNNISON ST,48,3,dss,2018.0
201700904,2018-08-06 12:58:00,2455 W BERENICE AVE,47,1,dss,2018.0
201701049,2018-08-07 03:45:00,5229 S NEENAH AVE,14,1,dss,2018.0
201701121,2018-08-07 08:26:00,5159 S LARAMIE AVE,14,4,dss,2018.0
201701068,2018-08-07 08:32:00,4835 S LA CROSSE AVE,22,1,dss,2018.0
201701030,2018-08-07 08:45:00,4459 S KARLOV AVE,14,1,dss,2018.0
201700856,2018-08-07 09:06:00,4428 S ST LOUIS AVE,14,1,dss,2018.0
201700990,2018-08-07 09:14:00,4821 S KEATING AVE,14,1,dss,2018.0
201701156,2018-08-07 09:19:00,5138 S LAMON AVE,14,1,dss,2018.0
201701848,2018-08-07 09:26:00,5656 S KILBOURN AVE,13,6,dss,2018.0
201701155,2018-08-07 09:48:00,6330 S LA CROSSE AVE,13,1,dss,2018.0
201702992,2018-08-07 09:59:00,6235 S KNOX AVE,13,1,dss,2018.0
201701135,2018-08-07 10:05:00,6816 S KOLIN AVE,13,1,dss,2018.0
201802354,2018-08-07 10:13:00,6934 S KEDVALE AVE,13,2,dss,2018.0
201701361,2018-08-07 10:18:00,2023 W 69TH ST,17,1,dss,2018.0
201702424,2018-08-07 10:23:00,3854 W 69TH ST,13,1,dss,2018.0
201700673,2018-08-07 10:27:00,6219 S TALMAN AVE,16,1,dss,2018.0
201700923,2018-08-07 10:32:00,6107 S FRANCISCO AVE,15,1,dss,2018.0
201701036,2018-08-08 12:00:00,6121 W SEMINOLE ST,45,1,dss,2018.0
201700884,2018-08-10 01:54:00,2546 N NEWCASTLE AVE,36,1,dss,2018.0
201701028,2018-08-10 02:20:00,3447 N NAGLE AVE,38,1,dss,2018.0
201701313,2018-08-10 03:04:00,3446 N NAGLE AVE,38,1,dss,2018.0
201701003,2018-08-10 03:12:00,3532 N NEENAH AVE,38,1,dss,2018.0
201700683,2018-08-10 03:16:00,3835 N NEWCASTLE AVE,38,1,dss,2018.0
201700934,2018-08-10 03:19:00,5809 W WAVELAND AVE,36,1,dss,2018.0
201701021,2018-08-10 03:25:00,6201 W WAVELAND AVE,36,2,dss,2018.0
201700399,2018-08-10 03:38:00,4000 N MARMORA AVE,38,2,dss,2018.0
201701151,2018-08-10 03:44:00,6314 W EASTWOOD AVE,38,1,dss,2018.0
201701296,2018-08-10 03:48:00,4127 N MOODY AVE,38,1,dss,2018.0
201701323,2018-08-10 03:55:00,4031 N MAJOR AVE,38,1,dss,2018.0
201800040,2018-08-10 08:32:00,6125 W EDDY ST,36,1,dss,2018.0
201701388,2018-08-10 08:36:00,5831 W CORNELIA AVE,36,1,dss,2018.0
201701050,2018-08-10 09:02:00,2921 N CENTRAL AVE,31,1,dss,2018.0
201701307,2018-08-10 09:32:00,2310 N LOREL AVE,36,1,dss,2018.0
201701309,2018-08-10 09:38:00,2303 N LOREL AVE,36,1,dss,2018.0
201701334,2018-08-10 10:36:00,3311 N PLAINFIELD AVE,38,1,dss,2018.0
201800324,2018-08-10 10:48:00,3634 N OTTAWA AVE,38,1,dss,2018.0
201701060,2018-08-10 10:58:00,3614 N OSCEOLA AVE,38,1,dss,2018.0
201700936,2018-08-10 11:19:00,6974 W MELROSE ST,36,3,dss,2018.0
201700910,2018-08-10 12:00:00,3223 N NEW ENGLAND AVE,36,1,dss,2018.0
201701034,2018-08-10 12:00:00,4456 N MOBILE AVE,38,3,dss,2018.0
201400774,2018-08-10 12:09:00,2634 N RUTHERFORD AVE,36,1,dss,2018.0
201503037,2018-08-10 12:24:00,2853 N RUTHERFORD AVE,36,1,dss,2018.0
201700998,2018-08-10 12:45:00,2125 N NATCHEZ AVE,36,1,dss,2018.0
201603235,2018-08-10 12:49:00,2319 N NEWCASTLE AVE,36,2,dss,2018.0
201701435,2018-08-13 01:13:00,2633 N AVERS AVE,31,1,dss,2018.0
201701072,2018-08-13 01:23:00,3713 N SPRINGFIELD AVE,30,1,dss,2018.0
201701344,2018-08-13 01:27:00,2325 N RIDGEWAY AVE,35,1,dss,2018.0
201701897,2018-08-13 01:31:00,2300 N MONTICELLO AVE,35,2,dss,2018.0
201801226,2018-08-13 09:54:00,5728 W EASTWOOD AVE,45,1,dss,2018.0
201701102,2018-08-13 09:58:00,5441 W GALE ST,45,1,dss,2018.0
201701109,2018-08-13 10:04:00,4737 N LONDON AVE,45,1,dss,2018.0
201802384,2018-08-13 10:11:00,5321 W PENSACOLA AVE,38,1,dss,2018.0
201701390,2018-08-13 10:15:00,5040 W HENDERSON ST,31,1,dss,2018.0
201700859,2018-08-13 10:26:00,5054 W OAKDALE AVE,31,1,dss,2018.0
201701331,2018-08-13 10:35:00,3117 N KILPATRICK AVE,31,1,dss,2018.0
201603252,2018-08-13 10:40:00,4745 W BELMONT AVE,31,4,dss,2018.0
201701395,2018-08-13 10:47:00,3431 N KILDARE AVE,30,1,dss,2018.0
201700892,2018-08-13 11:14:00,4034  W SCHOOL ST,30,3,dss,2018.0
201700888,2018-08-13 11:22:00,4182 W BARRY AVE,31,1,dss,2018.0
201701110,2018-08-13 11:45:00,4141 W OAKDALE AVE,31,1,dss,2018.0
201700879,2018-08-13 11:50:00,4026 W GEORGE ST,31,1,dss,2018.0
201701279,2018-08-13 12:29:00,2515 N KILDARE AVE,31,1,dss,2018.0
201700894,2018-08-13 12:41:00,2957 N GRESHAM AVE,35,1,dss,2018.0
201701358,2018-08-13 12:46:00,3750 W SCHUBERT AVE,31,3,dss,2018.0
201701120,2018-08-13 12:50:00,2639 N RIDGEWAY AVE,35,1,dss,2018.0
201701065,2018-08-16 01:38:00,6147 N LENOX AVE,39,1,dss,2018.0
201701318,2018-08-16 01:53:00,6331 N LA CROSSE AVE,39,1,dss,2018.0
201701335,2018-08-16 02:33:00,6049 N KIRKWOOD AVE,39,1,dss,2018.0
201701074,2018-08-16 02:36:00,6121 N KIRKWOOD AVE,39,1,dss,2018.0
201701438,2018-08-16 03:01:00,6206 N HARDING AVE,39,1,dss,2018.0
201701337,2018-08-16 03:04:00,5750 N DRAKE AVE,39,1,dss,2018.0
201701056,2018-08-16 03:08:00,2755 W CARMEN AVE,40,1,dss,2018.0
201701298,2018-08-16 03:15:00,4924 N LEAVITT ST,40,1,dss,2018.0
201701414,2018-08-16 03:20:00,4642 N ST LOUIS AVE,33,1,dss,2018.0
201701384,2018-08-16 03:25:00,4640 N ST LOUIS AVE,33,1,dss,2018.0
201701006,2018-08-16 03:39:00,4140 N SPRINGFIELD AVE,39,1,dss,2018.0
201701280,2018-08-16 03:44:00,4336 N WHIPPLE ST,33,1,dss,2018.0
201701124,2018-08-16 03:49:00,3119 W BELLE PLAINE AVE,33,1,dss,2018.0
201701112,2018-08-16 03:59:00,3637 N SPAULDING AVE,33,1,dss,2018.0
201701368,2018-08-16 08:17:00,3411 N ALBANY AVE,33,1,dss,2018.0
201701696,2018-08-16 08:28:00,2900 W HENDERSON ST,33,2,dss,2018.0
201703231,2018-08-16 08:39:00,4023 N WOLCOTT AVE,47,1,dss,2018.0
201701289,2018-08-16 08:48:00,3551 N PAULINA ST,47,1,dss,2018.0
201601088,2018-08-16 09:07:00,1331 N BOSWORTH AVE,2,1,dss,2018.0
201602157,2018-08-16 09:21:00,2111 N CALIFORNIA AVE,1,1,dss,2018.0
201602588,2018-08-16 09:28:00,1415 N BOSWORTH AVE,2,1,dss,2018.0
201701424,2018-08-16 09:40:00,2054 N HUMBOLDT BLVD,35,1,dss,2018.0
201700281,2018-08-16 09:46:00,3932 W MADISON ST,28,1,dss,2018.0
201801311,2018-08-16 09:52:00,1030 W VAN BUREN ST,25,1,dss,2018.0
201701286,2018-08-17 01:03:00,6456 S SANGAMON ST,16,4,dss,2018.0
201700161,2018-08-17 01:16:00,5413 S MORGAN ST,20,1,dss,2018.0
201801606,2018-08-17 01:22:00,5409 S MORGAN ST,20,1,dss,2018.0
201703385,2018-08-17 09:56:00,1804 W 22ND PL,25,1,dss,2018.0
201702159,2018-08-17 10:12:00,1850 W 21ST ST,25,1,dss,2018.0
201700570,2018-08-17 10:29:00,2867 W 21ST ST,12,1,dss,2018.0
201700501,2018-08-17 10:34:00,2700 W 24TH ST,12,1,dss,2018.0
201700438,2018-08-17 10:42:00,1857 S CALIFORNIA AVE,24,1,dss,2018.0
201701099,2018-08-17 10:51:00,2652 S KEDVALE AVE,22,1,dss,2018.0
201700883,2018-08-17 10:57:00,2725 S RIDGEWAY AVE,22,1,dss,2018.0
201703801,2018-08-17 11:02:00,2352 S MILLARD AVE,22,2,dss,2018.0
201700213,2018-08-17 12:04:00,1513 S TRUMBULL AVE,24,1,dss,2018.0
201701394,2018-08-17 12:10:00,1300 S KOSTNER AVE,24,4,dss,2018.0
201603741,2018-08-17 12:27:00,920 E 42ND PL,4,1,dss,2018.0
201701073,2018-08-17 12:33:00,930 E 42ND PL,4,1,dss,2018.0
201701338,2018-08-17 12:37:00,5472 S EVERETT AVE,5,1,dss,2018.0
201701410,2018-08-17 12:45:00,924 E HYDE PARK BLVD,4,1,dss,2018.0
201701301,2018-08-17 12:51:00,6748 S CRANDON AVE,5,3,dss,2018.0
201701417,2018-08-31 08:47:00,5700 W SCHOOL ST,36,2,dss,2018.0
201403534,2018-08-31 10:08:00,6573 N NORTHWEST HWY,41,2,dss,2018.0
201400651,2018-09-05 09:53:00,6617 N NORTHWEST HWY,41,1,dss,2018.0
201502396,2018-09-05 11:36:00,6655 W DEVON AVE,41,2,dss,2018.0
201403461,2018-09-06 03:54:00,9245 S MAY ST,21,1,dss,2018.0
201403220,2018-09-06 07:45:00,6229 N NIAGARA AVE,41,3,dss,2018.0
201500003,2018-09-06 08:41:00,5944 N MANTON AVE,39,2,dss,2018.0
201302120,2018-09-06 08:49:00,5834 S WASHTENAW AVE,16,1,dss,2018.0
201502372,2018-09-06 09:04:00,1518 W 72ND PL,17,1,dss,2018.0
201502400,2018-09-06 09:56:00,8247 S FAIRFIELD AVE,18,1,dss,2018.0
201601230,2018-09-07 08:01:00,5326 S HYDE PARK BLVD,5,1,dss,2018.0
201600982,2018-09-07 09:48:00,7237 W DEVON AVE,41,2,dss,2018.0
201601303,2018-09-07 10:16:00,7144 W ARTHUR AVE,41,1,dss,2018.0
201602003,2018-09-07 11:22:00,6301 N MERRIMAC AVE,39,2,dss,2018.0
201602135,2018-09-07 12:36:00,6149 N MEADE AVE,39,1,dss,2018.0
201601900,2018-09-13 03:13:00,1512 W THORNDALE AVE,48,1,dss,2018.0
201600905,2018-09-14 01:17:00,2114 W SUPERIOR ST,1,1,dss,2018.0
201600907,2018-09-14 01:46:00,955 N HONORE ST,1,1,dss,2018.0
201601232,2018-09-14 02:13:00,1400 N PAULINA ST,2,1,dss,2018.0
201600994,2018-09-14 02:55:00,2703 W WABANSIA AVE,1,2,dss,2018.0
201601109,2018-09-14 02:59:00,2735 W CORTLAND ST,1,1,dss,2018.0
201601233,2018-09-14 03:01:00,1403 N PAULINA ST,2,1,dss,2018.0
201601456,2018-09-14 03:05:00,1739 W PIERCE AVE,2,1,dss,2018.0
201503263,2018-09-14 03:20:00,3420 W PIERCE AVE,26,1,dss,2018.0
201600986,2018-09-14 03:25:00,3236 W CRYSTAL ST,26,1,dss,2018.0
201601092,2018-09-14 03:29:00,1363 S CALIFORNIA BLVD,28,1,dss,2018.0
201601119,2018-09-14 10:05:00,2124 W HURON ST,1,1,dss,2018.0
201601125,2018-09-14 10:28:00,1101 N WESTERN AVE,1,5,dss,2018.0
201601153,2018-09-14 10:36:00,1115 N CAMPBELL AVE,1,2,dss,2018.0
201602272,2018-09-14 10:49:00,2526 W PALMER ST,1,1,dss,2018.0
201600829,2018-09-14 12:23:00,2133 W POTOMAC AVE,2,1,dss,2018.0
201800019,2018-09-14 12:42:00,2621 W CORTLAND ST,1,1,dss,2018.0
201602873,2018-09-17 01:01:00,4306 S SAWYER AVE,14,1,dss,2018.0
201601234,2018-09-17 01:06:00,5208 S SPRINGFIELD AVE,23,1,dss,2018.0
201601449,2018-09-17 01:23:00,5054 S LA CROSSE AVE,23,1,dss,2018.0
201601787,2018-09-17 01:29:00,5925 W 59TH ST,23,3,dss,2018.0
201603756,2018-09-17 01:35:00,3220 W 61ST ST,23,2,dss,2018.0
201600906,2018-09-17 04:09:00,3840 W 56TH ST,13,1,dss,2018.0
201601481,2018-09-17 04:14:00,5745 S NEWLAND AVE,13,1,dss,2018.0
201602224,2018-09-17 08:46:00,4125 W MARQUETTE RD,13,2,dss,2018.0
201602408,2018-09-17 09:33:00,6553 W 60TH ST,13,1,dss,2018.0
201602498,2018-09-17 09:38:00,6352 S KILBOURN AVE,13,1,dss,2018.0
201602500,2018-09-17 09:44:00,6350 S KILBOURN AVE,13,1,dss,2018.0
201602501,2018-09-17 09:58:00,6358 S KILBOURN AVE,13,1,dss,2018.0
201602906,2018-09-17 10:08:00,5804 S KILDARE AVE,13,1,dss,2018.0
201603571,2018-09-17 10:20:00,5748 S NEENAH AVE,13,1,dss,2018.0
201603640,2018-09-17 10:24:00,6343 S TRIPP AVE,13,1,dss,2018.0
201600215,2018-09-17 10:30:00,4719 S TRIPP AVE,14,1,dss,2018.0
201600613,2018-09-17 10:41:00,4958 S KEATING AVE,14,5,dss,2018.0
201600731,2018-09-17 10:46:00,4836 S KILPATRICK AVE,14,1,dss,2018.0
201600737,2018-09-17 11:16:00,5353 S FAIRFIELD AVE,14,1,dss,2018.0
201602274,2018-09-17 11:21:00,5122 S ARTESIAN AVE,14,1,dss,2018.0
201602300,2018-09-17 11:25:00,5216 S SACRAMENTO AVE,14,1,dss,2018.0
201602604,2018-09-17 11:44:00,4615 S KEELER AVE,14,1,dss,2018.0
201602875,2018-09-18 08:54:00,1701 N FRANCISCO AVE,1,3,dss,2018.0
201603744,2018-09-18 09:08:00,2122 N MOZART ST,35,1,dss,2018.0
201603049,2018-09-18 09:13:00,2074 N STAVE ST,1,1,dss,2018.0
201601086,2018-09-18 09:37:00,2442 N ROCKWELL ST,32,1,dss,2018.0
201601984,2018-09-18 09:45:00,2510 N ARTESIAN AVE,32,1,dss,2018.0
201603639,2018-09-18 09:52:00,2333 W ST PAUL AVE,32,1,dss,2018.0
201601414,2018-09-18 10:09:00,1837 N HONORE ST,32,1,dss,2018.0
201600098,2018-09-18 10:15:00,1738 W CORTLAND ST,32,1,dss,2018.0
201804173,2018-09-18 10:20:00,1441 N ELK GROVE AVE,2,1,dss,2018.0
201602549,2018-09-18 10:26:00,1406 N PAULINA ST,2,2,dss,2018.0
201603565,2018-09-18 10:30:00,1438 W DIVISION ST,2,1,dss,2018.0
201600951,2018-09-19 01:07:00,5724 N NEWCASTLE AVE,41,2,dss,2018.0
201702404,2018-09-19 01:14:00,5831 N NINA AVE,41,1,dss,2018.0
201601206,2018-09-19 01:21:00,6089 N NORTHWEST HWY,41,2,dss,2018.0
201600828,2018-09-19 02:10:00,6226 N LE MAI AVE,45,1,dss,2018.0
201601606,2018-09-19 02:20:00,6237 N NAVAJO AVE,39,1,dss,2018.0
201603370,2018-09-19 02:31:00,6340 N LEROY AVE,39,1,dss,2018.0
201603569,2018-09-19 02:39:00,6750 N CENTRAL AVE,41,1,dss,2018.0
201601852,2018-09-19 03:12:00,6647 N SIOUX AVE,41,1,dss,2018.0
201603539,2018-09-19 03:41:00,6602 N CHICORA AVE,41,1,dss,2018.0
201603645,2018-09-19 03:55:00,6847 N WILDWOOD AVE,41,1,dss,2018.0
201801893,2018-09-19 04:00:00,7059 N MOBILE AVE,41,1,dss,2018.0
201603705,2018-09-19 09:21:00,6720 W IMLAY ST,41,1,dss,2018.0
201601329,2018-09-19 09:29:00,6077 N HARLEM AVE,41,2,dss,2018.0
201603598,2018-09-19 09:49:00,7141 W ARTHUR AVE,41,1,dss,2018.0
201603774,2018-09-19 09:59:00,2658 N NEVA AVE,29,1,dss,2018.0
201602215,2018-09-19 10:09:00,6625 N OLMSTED AVE,41,1,dss,2018.0
201603833,2018-09-19 10:18:00,3046 N OLCOTT AVE,29,1,dss,2018.0
201801314,2018-09-19 10:38:00,2313 N NEWCASTLE AVE,36,1,dss,2018.0
201602538,2018-09-19 10:43:00,6721 W HURLBUT ST,41,2,dss,2018.0
201603561,2018-09-19 12:56:00,5731 N NEWARK AVE,41,1,dss,2018.0
201601290,2018-09-20 01:01:00,6616 W ROSCOE ST,38,1,dss,2018.0
201603202,2018-09-20 01:17:00,3411 N NEENAH AVE,38,1,dss,2018.0
201602759,2018-09-20 01:23:00,3005 N NEWLAND AVE,36,1,dss,2018.0
201602755,2018-09-20 02:02:00,2946 N NEENAH AVE,36,1,dss,2018.0
201603099,2018-09-20 02:15:00,4528 N MOODY AVE,38,1,dss,2018.0
201601457,2018-09-20 02:25:00,4158 N MARMORA AVE,38,1,dss,2018.0
201601148,2018-09-20 02:29:00,5927 W WARWICK AVE,36,1,dss,2018.0
201400412,2018-09-20 02:37:00,5404 W HUTCHINSON ST,38,1,dss,2018.0
201601945,2018-09-20 03:16:00,5319 W CUYLER AVE,38,1,dss,2018.0
201601217,2018-09-20 03:21:00,5424 W WARWICK AVE,38,1,dss,2018.0
201603619,2018-09-20 03:27:00,5022 W ADDISON ST,30,1,dss,2018.0
201601276,2018-09-20 03:35:00,5312 W MELROSE ST,30,1,dss,2018.0
201701573,2018-09-20 03:43:00,5221 W WOLFRAM ST,31,1,dss,2018.0
201802437,2018-09-20 03:50:00,4838 W WOLFRAM ST,31,1,dss,2018.0
201601772,2018-09-20 04:01:00,5028 W NELSON ST,31,1,dss,2018.0
201802436,2018-09-20 04:15:00,4850 W WOLFRAM ST,31,1,dss,2018.0
201603700,2018-09-20 08:56:00,4855 W NEWPORT AVE,31,1,dss,2018.0
201802435,2018-09-20 09:22:00,4844 W WOLFRAM ST,31,1,dss,2018.0
201600211,2018-09-20 10:24:00,3455 N PAGE AVE,38,1,dss,2018.0
201603818,2018-09-20 10:42:00,5205 N OLCOTT AVE,41,1,dss,2018.0
201600686,2018-09-20 10:57:00,3925 N NEWCASTLE AVE,38,1,dss,2018.0
201601898,2018-09-21 01:15:00,2237 N KEDVALE AVE,31,2,dss,2018.0
201602414,2018-09-21 01:21:00,2658 N RIDGEWAY AVE,31,1,dss,2018.0
201602696,2018-09-21 01:27:00,2849 N HAMLIN AVE,30,1,dss,2018.0
201804178,2018-09-21 01:56:00,3027 N TROY ST,33,1,dss,2018.0
201603145,2018-09-21 02:06:00,3040 N TROY ST,33,1,dss,2018.0
201602721,2018-09-21 02:12:00,3147 N SAWYER AVE,35,1,dss,2018.0
201600655,2018-09-21 02:16:00,2901 W ROSCOE ST,33,1,dss,2018.0
201603926,2018-09-21 02:34:00,3505 N WHIPPLE ST,33,1,dss,2018.0
201800560,2018-09-21 03:36:00,5307 S CORNELL AVE,5,1,dss,2018.0
201603593,2018-09-21 09:46:00,4615 W WAVELAND AVE,30,1,dss,2018.0
201601459,2018-09-21 10:02:00,4624 W ADDISON ST,38,1,dss,2018.0
201601107,2018-09-21 10:14:00,4311 W SCHOOL ST,30,2,dss,2018.0
201601073,2018-09-21 10:19:00,4125 W MELROSE ST,30,1,dss,2018.0
201700789,2018-09-21 10:23:00,7143 S MAPLEWOOD AVE,18,1,dss,2018.0
201600962,2018-09-21 10:27:00,3629 N HARDING AVE,30,1,dss,2018.0
201601788,2018-09-21 10:38:00,4351 W GEORGE ST,31,3,dss,2018.0
201602878,2018-09-21 12:46:00,2616 N KILBOURN AVE,31,4,dss,2018.0
201602748,2018-09-24 01:37:00,10334 S CENTRAL PARK AVE,19,1,dss,2018.0
201603141,2018-09-24 01:56:00,11835 S BELL AVE,19,1,dss,2018.0
201703188,2018-09-24 02:04:00,10626 S LEAVITT ST,19,2,dss,2018.0
201603570,2018-09-24 02:24:00,9144 S BELL AVE,19,1,dss,2018.0
201603582,2018-09-24 02:30:00,10151 S WASHTENAW AVE,19,1,dss,2018.0
201603927,2018-09-24 02:35:00,9529 S HAMILTON AVE,19,1,dss,2018.0
201601323,2018-09-24 02:54:00,1241 W 15TH ST,34,1,dss,2018.0
201600570,2018-09-24 03:18:00,1233 W 111TH PL,34,2,dss,2018.0
201601085,2018-09-24 03:26:00,11536 S MAY ST,34,1,dss,2018.0
201601126,2018-09-24 03:36:00,11527 S THROOP ST,34,1,dss,2018.0
201601198,2018-09-24 03:41:00,12257 S MORGAN ST,34,2,dss,2018.0
201701407,2018-09-24 08:40:00,1661 W WALTER BURLEY GRIFFIN PL,19,1,dss,2018.0
201600041,2018-09-24 09:11:00,2558 W 118TH PL,19,1,dss,2018.0
201600421,2018-09-24 09:20:00,9618 S SEELEY AVE,19,1,dss,2018.0
201600569,2018-09-24 09:28:00,11200 S TROY ST,19,2,dss,2018.0
201600600,2018-09-24 09:54:00,9766 S PROSPECT AVE,19,1,dss,2018.0
201601196,2018-09-24 10:07:00,3821 W 106TH ST,19,1,dss,2018.0
201601285,2018-09-24 10:20:00,11135 S CHRISTIANA AVE,19,1,dss,2018.0
201601430,2018-09-24 10:29:00,10018 S OAKLEY AVE,19,1,dss,2018.0
201601460,2018-09-24 10:38:00,2041 W 110TH PL,19,2,dss,2018.0
201601564,2018-09-24 10:45:00,9900 S SEELEY AVE,19,2,dss,2018.0
201700682,2018-09-24 10:46:00,5335 N MAGNOLIA AVE,48,1,dss,2018.0
201601941,2018-09-24 10:49:00,10600 S ALBANY AVE,19,2,dss,2018.0
201603482,2018-09-25 01:00:00,8241 S BISHOP ST,21,1,dss,2018.0
201603534,2018-09-25 01:06:00,8339 S CARPENTER ST,21,1,dss,2018.0
201603538,2018-09-25 01:12:00,8409 S WOOD ST,21,2,dss,2018.0
201601438,2018-09-25 02:40:00,6835 S MICHIGAN AVE,6,1,dss,2018.0
201602155,2018-09-25 03:20:00,621 E 89TH ST,6,1,dss,2018.0
201603773,2018-09-25 03:25:00,7559 S PRAIRIE AVE,6,2,dss,2018.0
201600242,2018-09-25 03:44:00,8211 S KIMBARK AVE,8,2,dss,2018.0
201600758,2018-09-25 03:53:00,8954 S DANTE AVE,8,1,dss,2018.0
201600989,2018-09-25 04:04:00,8153 S BLACKSTONE AVE,8,1,dss,2018.0
201602783,2018-09-25 04:09:00,9054 S CONSTANCE AVE,8,1,dss,2018.0
201603219,2018-09-25 08:45:00,9554 S UNIVERSITY AVE,8,1,dss,2018.0
201700448,2018-09-25 09:00:00,8430 S KOLIN AVE,18,1,dss,2018.0
201700996,2018-09-25 09:35:00,7206 S WASHTENAW AVE,18,1,dss,2018.0
201600842,2018-09-25 09:42:00,7724 S KEATING AVE,18,1,dss,2018.0
201804081,2018-09-25 09:55:00,2604 W 83RD ST,18,1,dss,2018.0
201602816,2018-09-25 10:02:00,8008 S FRANCISCO AVE,18,1,dss,2018.0
201600029,2018-09-25 10:07:00,8251 S PEORIA ST,21,1,dss,2018.0
201602821,2018-09-25 10:20:00,9212 S LOWE AVE,21,1,dss,2018.0
201603050,2018-09-25 10:27:00,8637 S WOLCOTT AVE,21,2,dss,2018.0
201603203,2018-09-25 11:53:00,8136 S GREEN ST,21,2,dss,2018.0
201603556,2018-09-26 01:23:00,4539 S WELLS ST,3,8,dss,2018.0
201704040,2018-09-26 01:47:00,1405 S FEDERAL ST,3,1,dss,2018.0
201603745,2018-09-26 01:58:00,2109 S WABASH AVE,3,1,dss,2018.0
201603746,2018-09-26 02:14:00,2030 S WABASH AVE,3,1,dss,2018.0
201701132,2018-09-26 02:31:00,4207 S BERKELEY AVE,4,1,dss,2018.0
201601401,2018-09-26 02:40:00,5213 S KIMBARK AVE,4,1,dss,2018.0
201601552,2018-09-26 03:07:00,742 E 41ST ST,4,2,dss,2018.0
201601553,2018-09-26 03:33:00,740 E 41ST ST,4,2,dss,2018.0
201602723,2018-09-26 03:47:00,3344 S CALUMET AVE,4,1,dss,2018.0
201602801,2018-09-26 03:53:00,5219 S KENWOOD AVE,4,2,dss,2018.0
201600908,2018-09-26 03:58:00,2838 S HILLOCK AVE,11,1,dss,2018.0
201602430,2018-09-26 04:03:00,3363 S HALSTED ST,11,1,dss,2018.0
201600712,2018-09-26 04:08:00,2701 W CERMAK RD,12,1,dss,2018.0
201602671,2018-09-26 04:13:00,2340 S SACRAMENTO AVE,12,1,dss,2018.0
201602676,2018-09-26 08:36:00,2360 S SACRAMENTO AVE,12,1,dss,2018.0
201703437,2018-09-26 09:03:00,3313 N KEATING AVE,30,1,dss,2018.0
201802495,2018-09-26 11:50:00,4451 N KENNETH AVE,39,1,dss,2018.0
201603809,2018-09-28 01:01:00,5471 S DREXEL AVE,5,1,dss,2018.0
201603819,2018-09-28 01:08:00,7937 S LA SALLE ST,17,1,dss,2018.0
201603874,2018-09-28 01:13:00,7929 S PARNELL AVE,17,1,dss,2018.0
201600168,2018-09-28 01:20:00,1431 W 72ND PL,17,1,dss,2018.0
201600765,2018-09-28 01:27:00,1519 W GARFIELD BLVD,16,1,dss,2018.0
201600048,2018-09-28 01:56:00,4929 S WOOD ST,20,1,dss,2018.0
201602033,2018-09-28 02:03:00,4505 S HERMITAGE AVE,15,1,dss,2018.0
201602012,2018-09-28 02:04:00,10626 S LEAVITT ST,19,1,dss,2018.0
201601643,2018-09-28 02:22:00,4515 S ROCKWELL ST,15,1,dss,2018.0
201602879,2018-09-28 02:26:00,4237 S FRANCISCO AVE,15,1,dss,2018.0
201601080,2018-09-28 09:20:00,12247 S YALE AVE,9,1,dss,2018.0
201601142,2018-09-28 09:33:00,11114 S CHAMPLAIN AVE,9,1,dss,2018.0
201601231,2018-09-28 09:40:00,9951 S PRINCETON AVE,9,1,dss,2018.0
201601181,2018-09-28 09:52:00,9632 S CALUMET AVE,9,1,dss,2018.0
201602802,2018-09-28 10:02:00,8639 S YATES BLVD,7,1,dss,2018.0
201401939,2018-09-28 10:14:00,7424 S OGLESBY AVE,7,1,dss,2018.0
201600904,2018-09-28 10:22:00,7400 S LUELLA AVE,7,1,dss,2018.0
201603031,2018-09-28 10:31:00,7225 S ELLIS AVE,5,1,dss,2018.0
